-107430.38,-103996.06,,Point,265,Bom,Fechado dos Lados,Sim,Não,SCoTTURB,"470,485,489",557,Avenida Dom José I,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-107670.49,-103999.05,,Point,264,Bom,Fechado dos Lados,Sim,Não,SCoTTURB,"470,485,489",557,Avenida Dom José I,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-104817.75,-95640.29,,Point,613,Bom,Fechado dos Lados,Não,Não,Vimeca,"01,13,15",1197,Rua Mário Moreira,Carnaxide e Queijas,n/a,2012/07
-104807.71,-95652.96,,Point,612,Bom,Sem Abrigo,Não,Não,Vimeca,"01,13,15",1197,Rua Mário Moreira,Carnaxide e Queijas,n/a,2012/07
-102409.39,-98701.67,,Point,737,Bom,Fechado dos Lados,Sim,Não,LT,"101,101,171",269,Rua Mário Castelhano,Barcarena,n/a,2012/07
-102467.21,-98683.45,,Point,160,Bom,Sem Abrigo,Não,Não,LT,"101,171",269,Rua Mário Castelhano,Barcarena,n/a,2012/07
-102409.39,-98701.67,,Point,153,Bom,Fechado dos Lados,Sim,Não,Vimeca,12,269,Rua Mário Castelhano,Barcarena,n/a,2012/07
-107118.74,-101197.15,,Point,961,Bom,Fechado dos Lados,Não,Não,COMBUS,n/a,1527,Rua Manuel Pinhanços,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-107112,-101075.39,,Point,562,Bom,Fechado dos Lados,Não,Não,LT,115,1527,Rua Manuel Pinhanços,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-107118.74,-101197.15,,Point,558,Bom,Fechado dos Lados,Não,Não,LT,"129,115,125,158",1527,Rua Manuel Pinhanços,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-108504.11,-103323.66,,Point,975,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,556,Avenida Dom João I,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-108611,-103212.55,,Point,974,Bom,Fechado dos Lados,Sim,Não,SCoTTURB,471,556,Avenida Dom João I,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-108611,-103212.55,,Point,973,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,556,Avenida Dom João I,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-108633.94,-103087.73,,Point,971,Bom,Fechado dos Lados,Sim,Não,SCoTTURB,471,556,Avenida Dom João I,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-108633.94,-103087.73,,Point,970,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,556,Avenida Dom João I,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-108504.11,-103323.66,,Point,582,Bom,Fechado dos Lados,Sim,Não,SCoTTURB,47,556,Avenida Dom João I,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-108611,-103212.55,,Point,581,Bom,Fechado dos Lados,Sim,Não,LT,106,556,Avenida Dom João I,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-108633.94,-103087.73,,Point,576,Bom,Fechado dos Lados,Sim,Não,LT,106,556,Avenida Dom João I,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-105213.81,-96426.12,,Point,350,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,475,Rua Luís de Camões,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Placa pouco legível,2012/07
-104277.99,-101693.69,,Point,798,Bom,Fechado dos Lados,Sim,Não,Vimeca,15,735,Estrada de Leião,Porto Salvo,n/a,2012/07
-103544.73,-101579.29,,Point,763,Bom,Fechado dos Lados,Não,Sim,Vimeca,15,735,Estrada de Leião,Porto Salvo,n/a,2012/07
-103544.73,-101579.29,,Point,762,Bom,Fechado dos Lados,Sim,Sim,LT,"106,112,119",735,Estrada de Leião,Porto Salvo,n/a,2012/07
-103586.35,-101579.63,,Point,756,Bom,Fechado dos Lados,Sim,Não,LT,"106,112,119",735,Estrada de Leião,Porto Salvo,n/a,2012/07
-103586.35,-101579.63,,Point,754,Bom,Fechado dos Lados,Sim,Não,Vimeca,15,735,Estrada de Leião,Porto Salvo,n/a,2012/07
-104277.99,-101693.69,,Point,208,Bom,Fechado dos Lados,Sim,Não,LT,"106,112",735,Estrada de Leião,Porto Salvo,n/a,2012/07
-101793.68162303536,-99832.30867120415,,Point,1013,Bom,Sem Abrigo,Não,Não,LT,101,217,Rua da Constituição,Barcarena,n/a,2012/07
-101969.18,-99801.53,,Point,102,Bom,Sem Abrigo,Não,Não,LT,101,217,Rua da Constituição,Barcarena,n/a,2012/07
-101994.64,-99805.01,,Point,101,Bom,Sem Abrigo,Não,Não,LT,101,217,Rua da Constituição,Barcarena,n/a,2012/07
-107050.23,-100723.54,,Point,570,Bom,Fechado dos Lados,Sim,Não,LT,111,605,Rua Conde das Alcáçovas,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-107020.04,-100736.2,,Point,441,Bom,Fechado dos Lados,Sim,Não,LT,"119,115",605,Rua Conde das Alcáçovas,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-106999.56,-100744.24,,Point,440,Bom,Fechado dos Lados,Sim,Não,LT,"125,129,158,184",605,Rua Conde das Alcáçovas,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-107125.25,-102350.86,,Point,543,Bom,Fechado dos Lados,Sim,Não,LT,"106,112,122",545,Praça Comandante Henrique Moreira Rato,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-107129.12,-102327.55,,Point,10,Bom,Fechado dos Lados,Sim,Não,LT,"106,112,122",545,Praça Comandante Henrique Moreira Rato,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-107420.54,-102241.23,,Point,566,Bom,Fechado dos Lados,Sim,Não,LT,111,547,Rua Comandante Germano Dias,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
